species,location,x,y,observed_on
,"(52.61166590131316, -156.16429036728707)",-156.16429036728707,52.61166590131316,2012-11-28T00:00:00
,"(1.723078221396264, 139.7629597106552)",139.7629597106552,1.723078221396264,2016-09-18T00:00:00
,"(-39.29332512635666, 11.023267691471489)",11.023267691471489,-39.29332512635666,2018-03-14T00:00:00
,"(-20.79288006438692, 98.20098236948434)",98.20098236948434,-20.79288006438692,2022-10-01T00:00:00
,"(50.06080852611228, -33.87209471747215)",-33.87209471747215,50.06080852611228,2017-06-02T00:00:00
,"(-27.22248620047786, -138.5997115841036)",-138.5997115841036,-27.22248620047786,2023-06-19T00:00:00
,"(-74.39247752392771, -38.19766779834714)",-38.19766779834714,-74.39247752392771,2013-12-16T00:00:00
,"(-45.989633731237674, -22.850910950017123)",-22.850910950017123,-45.989633731237674,2022-08-19T00:00:00
,"(65.36851254194698, 100.60580906757224)",100.60580906757224,65.36851254194698,2021-07-09T00:00:00
,"(-59.76824949972632, -50.997797194024514)",-50.997797194024514,-59.76824949972632,2014-01-21T00:00:00
,"(-41.0740610149215, 136.87545127210598)",136.87545127210598,-41.0740610149215,2015-10-13T00:00:00
,"(28.436808320303328, 177.64986717992088)",177.64986717992088,28.436808320303328,2022-03-02T00:00:00
,"(-36.673446655162444, -124.82845577642499)",-124.82845577642499,-36.673446655162444,2021-04-09T00:00:00
,"(-67.9481629125036, 159.49062094364768)",159.49062094364768,-67.9481629125036,2023-11-18T00:00:00
,"(-44.01096957179698, -21.639989828942447)",-21.639989828942447,-44.01096957179698,2021-09-25T00:00:00
,"(75.73915810596188, -156.09137440811907)",-156.09137440811907,75.73915810596188,2012-09-05T00:00:00
,"(-89.3539873859221, -129.94498450699223)",-129.94498450699223,-89.3539873859221,2023-06-05T00:00:00
,"(75.74334722204549, -18.316095665663028)",-18.316095665663028,75.74334722204549,2019-09-04T00:00:00
,"(-87.06697143887041, -84.88364812685651)",-84.88364812685651,-87.06697143887041,2022-01-19T00:00:00
,"(-5.83756679858152, 57.05231127559833)",57.05231127559833,-5.83756679858152,2013-04-22T00:00:00
,"(-42.349009778853606, -37.23763016580324)",-37.23763016580324,-42.349009778853606,2016-06-25T00:00:00
,"(83.50648903659211, 29.939248730620648)",29.939248730620648,83.50648903659211,2019-06-19T00:00:00
,"(-12.473863761477602, -58.88457309631332)",-58.88457309631332,-12.473863761477602,2017-10-02T00:00:00
,"(80.97957568042446, -5.927035738365248)",-5.927035738365248,80.97957568042446,2011-12-16T00:00:00
,"(63.04344901250141, 109.75050887954069)",109.75050887954069,63.04344901250141,2010-10-11T00:00:00
,"(-82.78599520652006, -140.5826860365808)",-140.5826860365808,-82.78599520652006,2019-09-22T00:00:00
,"(-69.68825619211896, -8.666000524103367)",-8.666000524103367,-69.68825619211896,2018-06-13T00:00:00
,"(-89.78542446788988, 25.79887447834932)",25.79887447834932,-89.78542446788988,2023-12-28T00:00:00
,"(82.66185134818116, 54.52673597698481)",54.52673597698481,82.66185134818116,2010-09-30T00:00:00
,"(25.59886259375905, 168.81660592512128)",168.81660592512128,25.59886259375905,2012-11-15T00:00:00
,"(30.048471909369468, 44.5495361945234)",44.5495361945234,30.048471909369468,2010-01-22T00:00:00
,"(0.7890457236522792, -12.62785943883432)",-12.62785943883432,0.7890457236522792,2013-02-07T00:00:00
,"(-31.873935770032254, 22.06112523407478)",22.06112523407478,-31.873935770032254,2020-02-09T00:00:00
,"(-29.50570353618076, 42.41616583746918)",42.41616583746918,-29.50570353618076,2021-03-19T00:00:00
,"(20.12528891499491, -166.69568070088835)",-166.69568070088835,20.12528891499491,2017-07-26T00:00:00
,"(48.50259191869489, -39.2454338939265)",-39.2454338939265,48.50259191869489,2011-12-09T00:00:00
,"(-76.7318663583361, -171.49983475841782)",-171.49983475841782,-76.7318663583361,2020-07-05T00:00:00
,"(-31.382912669367172, 173.3885687027564)",173.3885687027564,-31.382912669367172,2012-02-07T00:00:00
,"(-29.747297723359964, -104.0596095476897)",-104.0596095476897,-29.747297723359964,2013-12-31T00:00:00
,"(-2.0535009469505354, -68.67217282633617)",-68.67217282633617,-2.0535009469505354,2016-01-04T00:00:00
,"(-21.854576892526495, 19.975438141650727)",19.975438141650727,-21.854576892526495,2022-10-22T00:00:00
,"(76.86576950505318, 110.91531423512458)",110.91531423512458,76.86576950505318,2011-05-16T00:00:00
,"(0.8304181302468265, -40.54461491492941)",-40.54461491492941,0.8304181302468265,2016-12-03T00:00:00
,"(88.87440603171078, -78.23944483033894)",-78.23944483033894,88.87440603171078,2022-07-06T00:00:00
,"(-67.42427641823863, 141.76594233525964)",141.76594233525964,-67.42427641823863,2010-11-08T00:00:00
,"(-65.14498679493202, 158.56210060318898)",158.56210060318898,-65.14498679493202,2017-11-09T00:00:00
,"(-51.070290784861406, -165.301247715823)",-165.301247715823,-51.070290784861406,2016-07-18T00:00:00
,"(3.235929130813375, -43.249101522379476)",-43.249101522379476,3.235929130813375,2012-08-02T00:00:00
,"(-86.47393151433943, 66.07677417528191)",66.07677417528191,-86.47393151433943,2011-11-30T00:00:00
,"(56.89652772681967, -122.39785761834439)",-122.39785761834439,56.89652772681967,2016-11-09T00:00:00
,"(21.13620507116576, -26.185888226105476)",-26.185888226105476,21.13620507116576,2019-12-19T00:00:00
,"(-60.05713255451826, -145.22350316238328)",-145.22350316238328,-60.05713255451826,2018-06-23T00:00:00
,"(89.20267809777053, 146.89283027537135)",146.89283027537135,89.20267809777053,2017-10-25T00:00:00
,"(43.92152810868518, 127.95927919276477)",127.95927919276477,43.92152810868518,2018-02-12T00:00:00
,"(59.55414624724463, 91.37395663259463)",91.37395663259463,59.55414624724463,2018-08-15T00:00:00
,"(67.6300769162527, -126.70399175576887)",-126.70399175576887,67.6300769162527,2021-04-21T00:00:00
,"(-16.9533433513201, -158.17594632237245)",-158.17594632237245,-16.9533433513201,2020-12-06T00:00:00
,"(31.11627627132465, -158.15457628753578)",-158.15457628753578,31.11627627132465,2013-05-09T00:00:00
,"(-5.519942265886115, -61.311816502357544)",-61.311816502357544,-5.519942265886115,2014-05-20T00:00:00
,"(89.12791942444503, 24.592390897958467)",24.592390897958467,89.12791942444503,2015-04-26T00:00:00
,"(84.84318274149138, -155.21906387689143)",-155.21906387689143,84.84318274149138,2010-09-17T00:00:00
,"(65.92919552393877, -31.65613373915903)",-31.65613373915903,65.92919552393877,2015-01-08T00:00:00
,"(54.32582482089333, -124.40380869115572)",-124.40380869115572,54.32582482089333,2018-01-22T00:00:00
,"(16.31764160224813, 98.32665140454935)",98.32665140454935,16.31764160224813,2023-03-31T00:00:00
,"(-14.594968853959998, 128.0410401169143)",128.0410401169143,-14.594968853959998,2010-07-10T00:00:00
,"(83.70333306056551, 95.37657705115396)",95.37657705115396,83.70333306056551,2019-07-01T00:00:00
,"(68.18146992353579, -137.74683431887837)",-137.74683431887837,68.18146992353579,2015-10-05T00:00:00
,"(-55.49881817349466, -104.4322813290842)",-104.4322813290842,-55.49881817349466,2021-01-29T00:00:00
,"(-74.85034448251744, 57.19375634274081)",57.19375634274081,-74.85034448251744,2013-03-22T00:00:00
,"(71.92544663109726, -155.86511944852015)",-155.86511944852015,71.92544663109726,2019-08-07T00:00:00
,"(51.03067393953023, 3.0408187061111676)",3.0408187061111676,51.03067393953023,2012-11-26T00:00:00
,"(-7.03306182827113, 76.3039447608129)",76.3039447608129,-7.03306182827113,2017-03-09T00:00:00
,"(-24.374700759024634, -151.83475432435486)",-151.83475432435486,-24.374700759024634,2016-04-09T00:00:00
,"(-12.931979024077862, 23.961149341925818)",23.961149341925818,-12.931979024077862,2018-07-29T00:00:00
,"(-17.236954591295813, 88.25517462914104)",88.25517462914104,-17.236954591295813,2017-08-04T00:00:00
,"(-80.37316961792459, 40.316489156267096)",40.316489156267096,-80.37316961792459,2021-01-18T00:00:00
,"(-14.164934741160337, 133.423510010732)",133.423510010732,-14.164934741160337,2021-01-30T00:00:00
,"(62.18432924681508, 139.04562274957925)",139.04562274957925,62.18432924681508,2011-10-26T00:00:00
,"(3.7464324962772935, 16.48703040001709)",16.48703040001709,3.7464324962772935,2019-09-15T00:00:00
,"(77.22629356504763, 118.44888888217389)",118.44888888217389,77.22629356504763,2018-07-01T00:00:00
,"(-66.86033031925763, -168.94331903619857)",-168.94331903619857,-66.86033031925763,2012-03-16T00:00:00
,"(-22.200887143746712, 122.56352319672618)",122.56352319672618,-22.200887143746712,2014-04-30T00:00:00
,"(54.59931271858895, -120.845855899586)",-120.845855899586,54.59931271858895,2017-07-31T00:00:00
,"(-45.19934439620692, 17.365326674013204)",17.365326674013204,-45.19934439620692,2016-07-01T00:00:00
,"(-19.105169227474875, 30.738810293986916)",30.738810293986916,-19.105169227474875,2014-08-25T00:00:00
,"(-84.65427213136357, 27.813424341904437)",27.813424341904437,-84.65427213136357,2021-02-25T00:00:00
,"(-58.002202381148585, -158.45961169724353)",-158.45961169724353,-58.002202381148585,2021-12-07T00:00:00
,"(-54.316657846226015, 13.920593226738049)",13.920593226738049,-54.316657846226015,2022-04-12T00:00:00
,"(17.8709229305953, -33.68667031429206)",-33.68667031429206,17.8709229305953,2013-12-10T00:00:00
,"(13.766798908547997, -75.93802458811295)",-75.93802458811295,13.766798908547997,2014-07-04T00:00:00
,"(40.00654057496939, 134.935650310573)",134.935650310573,40.00654057496939,2012-01-02T00:00:00
,"(74.35883099430754, 141.79261713645525)",141.79261713645525,74.35883099430754,2013-10-03T00:00:00
,"(-74.94731978846666, 51.341930003122656)",51.341930003122656,-74.94731978846666,2010-07-27T00:00:00
,"(32.89797153842444, 14.750564759645755)",14.750564759645755,32.89797153842444,2016-01-31T00:00:00
,"(-16.89216494642136, -31.847172099133587)",-31.847172099133587,-16.89216494642136,2014-04-21T00:00:00
,"(-24.666542240474243, -146.87931361901667)",-146.87931361901667,-24.666542240474243,2014-02-28T00:00:00
,"(-66.38587682463087, 138.08474176903354)",138.08474176903354,-66.38587682463087,2019-11-29T00:00:00
,"(78.86578506182664, -167.32944814301075)",-167.32944814301075,78.86578506182664,2016-04-11T00:00:00
,"(-60.13627323938188, -155.81848214209998)",-155.81848214209998,-60.13627323938188,2010-02-07T00:00:00
,"(25.647835456571997, 15.402599420155923)",15.402599420155923,25.647835456571997,2021-04-05T00:00:00
,"(-61.69388963930989, 139.1144006925012)",139.1144006925012,-61.69388963930989,2018-12-08T00:00:00
,"(38.67334767119726, 59.96362480470171)",59.96362480470171,38.67334767119726,2023-09-22T00:00:00
,"(-30.201916566911102, 32.27746182096237)",32.27746182096237,-30.201916566911102,2011-06-02T00:00:00
,"(19.575190053823974, -87.48555775210792)",-87.48555775210792,19.575190053823974,2019-11-21T00:00:00
,"(-15.558623464532772, -171.23731083970887)",-171.23731083970887,-15.558623464532772,2020-09-20T00:00:00
,"(64.539675864873, -147.05979086989595)",-147.05979086989595,64.539675864873,2023-07-18T00:00:00
,"(-19.78756395277189, -2.8472940550586827)",-2.8472940550586827,-19.78756395277189,2023-03-13T00:00:00
,"(71.12803280473273, -124.27369203828266)",-124.27369203828266,71.12803280473273,2019-07-11T00:00:00
,"(53.799094069661976, -80.51253904219016)",-80.51253904219016,53.799094069661976,2023-06-21T00:00:00
,"(-12.35286032058444, -9.903898657970728)",-9.903898657970728,-12.35286032058444,2015-10-05T00:00:00
,"(38.17380998220531, 7.094489309475875)",7.094489309475875,38.17380998220531,2021-11-23T00:00:00
,"(66.20284439473309, -1.4186084695043917)",-1.4186084695043917,66.20284439473309,2022-11-02T00:00:00
,"(69.59327547667647, 118.38632967147913)",118.38632967147913,69.59327547667647,2010-09-09T00:00:00
,"(-31.98832682414104, -23.019053293916272)",-23.019053293916272,-31.98832682414104,2013-05-03T00:00:00
,"(21.071527795047075, -48.41826253635924)",-48.41826253635924,21.071527795047075,2023-04-18T00:00:00
,"(-66.78392941577567, 79.57773480223483)",79.57773480223483,-66.78392941577567,2011-06-23T00:00:00
,"(89.5130582583119, 35.43130566018192)",35.43130566018192,89.5130582583119,2018-12-11T00:00:00
,"(-39.718528360633734, 50.02962450744596)",50.02962450744596,-39.718528360633734,2022-12-21T00:00:00
,"(-14.405850717058826, -22.559878106467806)",-22.559878106467806,-14.405850717058826,2010-09-30T00:00:00
,"(-8.72679353167149, 75.09050982120161)",75.09050982120161,-8.72679353167149,2019-02-21T00:00:00
,"(21.185426312071357, 93.1931681318735)",93.1931681318735,21.185426312071357,2010-08-06T00:00:00
,"(82.7445364059216, 23.488518965770197)",23.488518965770197,82.7445364059216,2014-09-07T00:00:00
,"(26.67324888992667, 35.009391380525415)",35.009391380525415,26.67324888992667,2014-05-14T00:00:00
,"(-24.538488185033117, -15.419077126166428)",-15.419077126166428,-24.538488185033117,2016-10-22T00:00:00
,"(9.357355415941825, 138.26682724139243)",138.26682724139243,9.357355415941825,2013-06-16T00:00:00
,"(-59.79435108347577, -7.720777637802058)",-7.720777637802058,-59.79435108347577,2015-09-28T00:00:00
,"(73.80966924460327, -115.56013620648675)",-115.56013620648675,73.80966924460327,2013-02-22T00:00:00
,"(25.186316642449867, 89.2753944291149)",89.2753944291149,25.186316642449867,2015-07-24T00:00:00
,"(-49.86183320098846, -159.41755592425213)",-159.41755592425213,-49.86183320098846,2016-12-08T00:00:00
,"(39.66968517121256, -150.767700184149)",-150.767700184149,39.66968517121256,2011-05-24T00:00:00
,"(-71.47543842315542, -38.16299602401807)",-38.16299602401807,-71.47543842315542,2016-02-10T00:00:00
,"(20.47325032943192, 67.500300712464)",67.500300712464,20.47325032943192,2010-10-07T00:00:00
,"(85.27520097127581, 104.25906866757242)",104.25906866757242,85.27520097127581,2018-07-29T00:00:00
,"(-49.533801093900315, 146.4891592084836)",146.4891592084836,-49.533801093900315,2013-06-13T00:00:00
,"(67.77894758689834, 15.87762510684226)",15.87762510684226,67.77894758689834,2019-12-09T00:00:00
,"(41.90764668977252, -6.039823332988021)",-6.039823332988021,41.90764668977252,2012-05-29T00:00:00
,"(-89.90203142285576, 34.875394222013256)",34.875394222013256,-89.90203142285576,2013-10-25T00:00:00
,"(-57.0466530787422, 52.145468026149075)",52.145468026149075,-57.0466530787422,2018-09-22T00:00:00
,"(83.83365668260669, -82.71959169240218)",-82.71959169240218,83.83365668260669,2022-12-02T00:00:00
,"(-34.4733827604731, -39.18881085785296)",-39.18881085785296,-34.4733827604731,2013-11-17T00:00:00
,"(71.36666003201233, -19.623990058952586)",-19.623990058952586,71.36666003201233,2019-10-30T00:00:00
,"(85.90140445096225, 77.36502141335177)",77.36502141335177,85.90140445096225,2013-06-19T00:00:00
,"(-53.01769587476134, -133.3756205002433)",-133.3756205002433,-53.01769587476134,2019-06-03T00:00:00
,"(0.5163813420031431, -166.3618623338517)",-166.3618623338517,0.5163813420031431,2013-08-31T00:00:00
,"(86.4222110730241, 164.43649169192827)",164.43649169192827,86.4222110730241,2016-03-10T00:00:00
,"(2.438334910046521, 68.07582080843642)",68.07582080843642,2.438334910046521,2019-04-09T00:00:00
,"(-79.30712670131837, -121.13672535881211)",-121.13672535881211,-79.30712670131837,2010-10-19T00:00:00
,"(61.158973514385224, 116.15118253666566)",116.15118253666566,61.158973514385224,2012-03-18T00:00:00
,"(59.578765746078716, -68.53855769579211)",-68.53855769579211,59.578765746078716,2016-07-22T00:00:00
,"(36.61132009472598, 19.28803098688209)",19.28803098688209,36.61132009472598,2017-05-15T00:00:00
,"(42.58975800347852, -81.47437447464763)",-81.47437447464763,42.58975800347852,2012-01-27T00:00:00
,"(85.08147977011913, -148.0360127181287)",-148.0360127181287,85.08147977011913,2016-09-13T00:00:00
,"(-25.082140504715497, -104.51577255883939)",-104.51577255883939,-25.082140504715497,2019-03-11T00:00:00
,"(7.365368055847341, -53.743716706649906)",-53.743716706649906,7.365368055847341,2023-03-18T00:00:00
,"(29.26401927306739, 95.87056771157313)",95.87056771157313,29.26401927306739,2019-06-03T00:00:00
,"(72.6922336058962, -176.1510666220017)",-176.1510666220017,72.6922336058962,2010-02-18T00:00:00
,"(-72.38004884526305, 45.57514480794808)",45.57514480794808,-72.38004884526305,2018-02-27T00:00:00
,"(-89.75337557819543, -79.27312853459887)",-79.27312853459887,-89.75337557819543,2012-10-03T00:00:00
,"(-52.275206302803376, -71.43011877454929)",-71.43011877454929,-52.275206302803376,2023-04-10T00:00:00
,"(-1.9681727835499458, 176.44027606288557)",176.44027606288557,-1.9681727835499458,2018-07-28T00:00:00
,"(-54.11607049955306, 150.73772650985535)",150.73772650985535,-54.11607049955306,2018-06-13T00:00:00
,"(69.98665656214652, -157.04112388605)",-157.04112388605,69.98665656214652,2013-06-05T00:00:00
,"(-0.5023809252449354, 78.34731351009623)",78.34731351009623,-0.5023809252449354,2016-04-20T00:00:00
,"(53.44993089437139, 116.81326943437762)",116.81326943437762,53.44993089437139,2020-04-23T00:00:00
,"(11.286456417838167, 145.45432209810326)",145.45432209810326,11.286456417838167,2014-12-07T00:00:00
,"(35.02089921888833, -61.28200778562989)",-61.28200778562989,35.02089921888833,2013-07-17T00:00:00
,"(38.464785619374396, -82.48508229585893)",-82.48508229585893,38.464785619374396,2022-04-24T00:00:00
,"(-79.25114015971276, 128.8040797251423)",128.8040797251423,-79.25114015971276,2023-07-26T00:00:00
,"(-28.06019403304297, 176.8894725362539)",176.8894725362539,-28.06019403304297,2022-12-21T00:00:00
,"(88.4542917670365, 76.81905144960098)",76.81905144960098,88.4542917670365,2018-11-22T00:00:00
,"(26.85041515972675, -137.51840500547)",-137.51840500547,26.85041515972675,2016-10-14T00:00:00
,"(-32.86280587747952, -5.4534253135317385)",-5.4534253135317385,-32.86280587747952,2023-08-05T00:00:00
,"(-25.120883446130392, -142.49909951822463)",-142.49909951822463,-25.120883446130392,2021-12-21T00:00:00
,"(-77.83760856128325, 68.89206492078628)",68.89206492078628,-77.83760856128325,2012-04-02T00:00:00
,"(44.622302576957935, 98.36441844262225)",98.36441844262225,44.622302576957935,2010-08-07T00:00:00
,"(-52.09071061041118, -1.2807888370973899)",-1.2807888370973899,-52.09071061041118,2014-09-13T00:00:00
,"(38.69002492994463, -102.84194934038962)",-102.84194934038962,38.69002492994463,2016-03-27T00:00:00
,"(-23.920781151932985, -168.6963577649016)",-168.6963577649016,-23.920781151932985,2015-12-10T00:00:00
,"(18.606082890279723, -51.10370718144918)",-51.10370718144918,18.606082890279723,2023-02-20T00:00:00
,"(-58.59716819412222, 26.39040127684936)",26.39040127684936,-58.59716819412222,2010-07-23T00:00:00
,"(10.204842758914452, 123.54710451051801)",123.54710451051801,10.204842758914452,2022-09-05T00:00:00
,"(61.45896508430255, 131.3468471644034)",131.3468471644034,61.45896508430255,2013-10-20T00:00:00
,"(-25.19131871569968, -77.39741292650652)",-77.39741292650652,-25.19131871569968,2010-03-18T00:00:00
,"(89.71889492928796, 148.4668259034251)",148.4668259034251,89.71889492928796,2016-08-12T00:00:00
,"(43.86946175099473, -100.59621085787288)",-100.59621085787288,43.86946175099473,2015-06-23T00:00:00
,"(-73.62254849474054, 8.681468812905166)",8.681468812905166,-73.62254849474054,2014-11-02T00:00:00
,"(15.705943198932673, 69.77598016087742)",69.77598016087742,15.705943198932673,2018-09-18T00:00:00
,"(33.90180840864396, -20.795662321464164)",-20.795662321464164,33.90180840864396,2011-05-18T00:00:00
,"(60.83652887549101, 35.85180872384839)",35.85180872384839,60.83652887549101,2020-07-07T00:00:00
,"(22.255842679900027, 92.4641085223044)",92.4641085223044,22.255842679900027,2014-02-26T00:00:00
,"(-34.017658489929815, 56.26588710356674)",56.26588710356674,-34.017658489929815,2018-11-04T00:00:00
,"(77.43503946783116, 162.64067786040766)",162.64067786040766,77.43503946783116,2022-09-05T00:00:00
,"(49.55966821834858, -76.4393464916009)",-76.4393464916009,49.55966821834858,2023-12-01T00:00:00
,"(25.13462706218411, 65.60182403867441)",65.60182403867441,25.13462706218411,2019-01-11T00:00:00
,"(-4.535437160679109, 38.27584042433483)",38.27584042433483,-4.535437160679109,2023-11-27T00:00:00
,"(30.463502400755047, -170.83273983023872)",-170.83273983023872,30.463502400755047,2014-09-13T00:00:00
,"(84.72042150058579, 41.93974927780522)",41.93974927780522,84.72042150058579,2011-12-30T00:00:00
,"(79.11000756147271, -57.423081045042494)",-57.423081045042494,79.11000756147271,2014-12-05T00:00:00
,"(0.019175299830180847, -76.3598391183849)",-76.3598391183849,0.019175299830180847,2023-10-09T00:00:00
,"(58.53792438151805, -103.71073718878411)",-103.71073718878411,58.53792438151805,2020-12-29T00:00:00
,"(-36.65228259881464, 157.09470857853762)",157.09470857853762,-36.65228259881464,2013-11-14T00:00:00
,"(-36.45306982793805, 85.4001298076439)",85.4001298076439,-36.45306982793805,2022-05-17T00:00:00
,"(3.5231699795725575, 81.88997940748936)",81.88997940748936,3.5231699795725575,2015-08-16T00:00:00
,"(-20.81977848551344, -52.98198820672346)",-52.98198820672346,-20.81977848551344,2012-03-08T00:00:00
,"(22.852540282344833, 108.7288180013689)",108.7288180013689,22.852540282344833,2023-03-04T00:00:00
,"(48.40903433528311, -131.84805615921726)",-131.84805615921726,48.40903433528311,2010-08-15T00:00:00
,"(-2.256474597295991, 25.425064820714937)",25.425064820714937,-2.256474597295991,2022-04-28T00:00:00
,"(47.694991446273036, 134.7456287454923)",134.7456287454923,47.694991446273036,2014-01-15T00:00:00
,"(-70.7961637009432, 62.88040574271429)",62.88040574271429,-70.7961637009432,2018-05-23T00:00:00
,"(83.47207729451301, 148.71930976164987)",148.71930976164987,83.47207729451301,2023-01-14T00:00:00
,"(8.409763545579679, -94.82219455190004)",-94.82219455190004,8.409763545579679,2023-01-27T00:00:00
,"(-31.082137288251218, -54.64351744345403)",-54.64351744345403,-31.082137288251218,2022-11-30T00:00:00
,"(66.08259791661249, 22.009089127249922)",22.009089127249922,66.08259791661249,2018-08-07T00:00:00
,"(49.42628525383935, -140.38593496130252)",-140.38593496130252,49.42628525383935,2023-01-15T00:00:00
,"(55.70558271199832, -39.17452254301145)",-39.17452254301145,55.70558271199832,2012-07-04T00:00:00
,"(-33.173822952178696, 121.32187394188338)",121.32187394188338,-33.173822952178696,2023-02-21T00:00:00
,"(-57.58176022534143, 16.33948089078268)",16.33948089078268,-57.58176022534143,2016-01-12T00:00:00
,"(26.53356758610981, -42.210482109652816)",-42.210482109652816,26.53356758610981,2010-06-22T00:00:00
,"(64.97515665533905, 103.68880612791935)",103.68880612791935,64.97515665533905,2015-01-29T00:00:00
,"(-58.93850710414564, -73.81843142448652)",-73.81843142448652,-58.93850710414564,2023-12-21T00:00:00
,"(-81.40630176127264, -70.86309329766831)",-70.86309329766831,-81.40630176127264,2010-08-20T00:00:00
,"(64.76984763962625, -47.97589675875392)",-47.97589675875392,64.76984763962625,2012-03-06T00:00:00
,"(41.022765163826136, -147.75322699080783)",-147.75322699080783,41.022765163826136,2011-11-27T00:00:00
,"(0.2899304267152871, -102.09272991705572)",-102.09272991705572,0.2899304267152871,2013-07-26T00:00:00
,"(-65.86901697183517, 79.20085085659139)",79.20085085659139,-65.86901697183517,2014-09-13T00:00:00
,"(42.40794202145372, -14.48127136910432)",-14.48127136910432,42.40794202145372,2013-08-28T00:00:00
,"(20.85198997917702, 112.58742420032922)",112.58742420032922,20.85198997917702,2014-09-25T00:00:00
,"(65.8242067099938, -64.76234735394021)",-64.76234735394021,65.8242067099938,2010-01-03T00:00:00
,"(-34.97957335472501, 162.19444191025093)",162.19444191025093,-34.97957335472501,2020-11-25T00:00:00
,"(52.55541194936316, 43.06209934648942)",43.06209934648942,52.55541194936316,2014-02-09T00:00:00
,"(25.404950432478145, 72.6304880509905)",72.6304880509905,25.404950432478145,2014-06-15T00:00:00
,"(-62.793166808608525, 94.91851348653279)",94.91851348653279,-62.793166808608525,2019-10-11T00:00:00
,"(31.98571256702337, -13.023419654354484)",-13.023419654354484,31.98571256702337,2014-03-24T00:00:00
,"(-64.18300849846548, -67.01907222011818)",-67.01907222011818,-64.18300849846548,2014-03-27T00:00:00
,"(-48.046175857911024, -70.38628017390631)",-70.38628017390631,-48.046175857911024,2021-07-05T00:00:00
,"(14.223804935402285, -8.922654338263499)",-8.922654338263499,14.223804935402285,2023-05-26T00:00:00
,"(89.1445768425065, 89.81710586861828)",89.81710586861828,89.1445768425065,2017-02-05T00:00:00
,"(28.451943159262143, 23.95606017038051)",23.95606017038051,28.451943159262143,2021-09-21T00:00:00
,"(89.85208587358858, 138.27676424208033)",138.27676424208033,89.85208587358858,2020-04-23T00:00:00
,"(-37.16121792880888, -52.63217445613921)",-52.63217445613921,-37.16121792880888,2017-12-10T00:00:00
,"(48.11930035380615, 64.26199469848535)",64.26199469848535,48.11930035380615,2022-02-19T00:00:00
,"(25.979125259639176, 77.544106727555)",77.544106727555,25.979125259639176,2015-09-15T00:00:00
,"(40.365509662388405, -141.1896927604296)",-141.1896927604296,40.365509662388405,2014-07-08T00:00:00
,"(37.897629213900316, 134.58607240242912)",134.58607240242912,37.897629213900316,2015-04-28T00:00:00
,"(38.8233679501291, -74.41973820237983)",-74.41973820237983,38.8233679501291,2016-07-09T00:00:00
,"(-63.093041866182325, -63.18118235307388)",-63.18118235307388,-63.093041866182325,2019-04-30T00:00:00
,"(-25.434107084095203, -1.5660003050625733)",-1.5660003050625733,-25.434107084095203,2016-12-03T00:00:00
,"(-14.071630372716129, 35.484902905359405)",35.484902905359405,-14.071630372716129,2014-06-28T00:00:00
,"(-68.92774637177988, 18.949231299694446)",18.949231299694446,-68.92774637177988,2020-03-14T00:00:00
,"(-30.643124205206945, -105.1260908268658)",-105.1260908268658,-30.643124205206945,2020-05-07T00:00:00
,"(-86.7699368129418, -122.94077541923247)",-122.94077541923247,-86.7699368129418,2015-11-08T00:00:00
,"(-64.35568327511746, -35.820853057982106)",-35.820853057982106,-64.35568327511746,2016-05-02T00:00:00
,"(-65.25764628288802, -88.00701489244993)",-88.00701489244993,-65.25764628288802,2015-03-29T00:00:00
,"(77.91257947896705, 157.68098459695528)",157.68098459695528,77.91257947896705,2023-08-11T00:00:00
,"(77.05490066205135, 43.31229855394582)",43.31229855394582,77.05490066205135,2022-11-03T00:00:00
,"(17.954311564441525, -1.8375776797821004)",-1.8375776797821004,17.954311564441525,2010-07-31T00:00:00
,"(15.723360934590076, 100.26307342465333)",100.26307342465333,15.723360934590076,2016-10-30T00:00:00
,"(28.464045753269914, 131.43642700001544)",131.43642700001544,28.464045753269914,2020-07-21T00:00:00
,"(13.639709326014327, 166.72307223112182)",166.72307223112182,13.639709326014327,2011-12-26T00:00:00
,"(71.23229461126283, 14.741407403488523)",14.741407403488523,71.23229461126283,2023-06-28T00:00:00
,"(-28.17581416170608, 123.79610918936646)",123.79610918936646,-28.17581416170608,2010-05-14T00:00:00
,"(-0.21099513622627342, 32.11740662268954)",32.11740662268954,-0.21099513622627342,2014-12-10T00:00:00
,"(-14.69919990944841, 24.939035407484937)",24.939035407484937,-14.69919990944841,2020-08-12T00:00:00
,"(42.33011471074951, 151.94053968703304)",151.94053968703304,42.33011471074951,2011-03-14T00:00:00
,"(-44.354320949405, 140.22258696895312)",140.22258696895312,-44.354320949405,2012-01-13T00:00:00
,"(65.43676122521745, -124.55508508170364)",-124.55508508170364,65.43676122521745,2020-02-25T00:00:00
,"(-51.72704663147529, -51.043245243628945)",-51.043245243628945,-51.72704663147529,2018-08-08T00:00:00
,"(-17.70396916538256, -156.78705868657457)",-156.78705868657457,-17.70396916538256,2021-08-02T00:00:00
,"(29.134531769031398, 108.86988586331012)",108.86988586331012,29.134531769031398,2021-02-26T00:00:00
,"(56.86636508992299, -72.09849002818243)",-72.09849002818243,56.86636508992299,2017-05-31T00:00:00
,"(38.67335794252941, -10.520492182542625)",-10.520492182542625,38.67335794252941,2021-04-13T00:00:00
